,cluster_id
2997,0
2998,0
2999,0
3000,3
3001,3
3002,3
3003,2
3004,1
3005,2
3006,3
3007,3
3008,0
3009,1
3010,2
3011,1
3012,1
3013,1
3014,1
3015,0
3016,1
3017,3
3018,0
3019,0
3020,2
3021,1
3022,2
3023,2
3024,3
3025,0
3026,1
3027,1
3028,2
3029,3
3030,1
3031,0
3032,1
3033,1
3034,0
3035,2
3036,2
3037,1
3038,2
3039,2
3040,1
3041,0
3042,1
3043,1
3044,3
3045,1
3046,2
3047,0
3048,1
3049,2
3050,1
3051,2
3052,2
3053,2
3054,1
3055,3
3056,3
3057,0
3058,3
3059,2
3060,1
3061,1
3062,1
3063,0
3064,1
3065,0
3066,0
3067,1
3068,2
3069,3
3070,1
3071,2
3072,3
3073,1
3074,0
3075,3
3076,1
3077,2
3078,2
3079,2
3080,1
3081,2
3082,0
3083,1
3084,1
3085,3
3086,3
3087,1
3088,2
3089,1
3090,1
3091,2
3092,1
3093,1
3094,2
3095,3
3096,1
3097,2
3098,3
3099,2
3100,3
3101,0
3102,3
3103,3
3104,1
3105,3
3106,1
3107,3
3108,1
3109,0
3110,1
3111,3
3112,2
3113,1
3114,0
3115,3
3116,0
3117,1
3118,1
3119,3
3120,2
3121,1
3122,1
3123,1
3124,3
3125,2
3126,1
3127,1
3128,0
3129,0
3130,2
3131,2
3132,3
3133,2
3134,3
3135,3
3136,1
3137,2
3138,3
3139,3
3140,1
3141,1
3142,0
3143,0
3144,2
3145,0
3146,3
3147,1
3148,1
3149,1
3150,1
3151,1
3152,2
3153,0
3154,0
3155,3
3156,3
3157,3
3158,0
3159,3
3160,3
3161,1
3162,3
3163,0
3164,2
3165,0
3166,0
3167,0
3168,0
3169,0
3170,2
3171,2
3172,2
3173,2
3174,0
3175,2
3176,1
3177,1
3178,1
3179,0
3180,0
3181,3
3182,3
3183,3
3184,2
3185,2
3186,1
3187,0
3188,1
3189,0
3190,3
3191,3
3192,0
3193,1
3194,0
3195,0
3196,1
3197,3
3198,0
3199,3
3200,0
3201,0
3202,0
3203,1
3204,1
3205,0
3206,1
3207,1
3208,3
3209,2
3210,1
3211,1
3212,0
3213,1
3214,0
3215,1
3216,1
3217,1
3218,1
3219,2
3220,3
3221,1
3222,3
3223,1
3224,1
3225,1
3226,1
3227,1
3228,0
3229,1
3230,2
3231,3
3232,2
3233,1
3234,1
3235,1
3236,1
3237,2
3238,1
3239,0
3240,1
3241,3
3242,1
3243,3
3244,1
3245,3
3246,3
3247,3
3248,0
3249,3
3250,3
3251,3
3252,2
3253,3
3254,2
3255,3
3256,1
3257,2
3258,3
3259,3
3260,3
3261,3
3262,3
3263,3
3264,0
3265,2
3266,1
3267,2
3268,1
3269,2
3270,0
3271,1
3272,2
3273,3
3274,3
3275,3
3276,1
3277,1
3278,1
3279,3
3280,1
3281,0
3282,1
3283,1
3284,0
3285,3
3286,3
3287,3
3288,1
3289,2
3290,2
3291,3
3292,0
3293,0
3294,3
3295,2
3296,0
3297,1
3298,2
3299,0
3300,2
3301,0
3302,2
3303,0
3304,2
3305,1
3306,1
3307,2
3308,3
3309,2
3310,0
3311,0
3312,0
3313,3
3314,3
3315,1
3316,3
3317,1
3318,1
3319,2
3320,1
3321,2
3322,2
3323,3
3324,0
3325,3
3326,0
3327,2
3328,3
3329,3
3330,2
3331,1
3332,3
3333,0
3334,2
3335,0
3336,1
3337,0
3338,2
3339,2
3340,2
3341,2
3342,2
3343,0
3344,0
3345,3
3346,2
3347,3
3348,0
3349,2
3350,2
3351,2
3352,0
3353,1
3354,0
3355,3
3356,1
3357,3
3358,1
3359,1
3360,0
3361,3
3362,0
3363,0
3364,2
3365,1
3366,1
3367,3
3368,3
3369,0
3370,3
3371,3
3372,2
3373,3
3374,2
3375,0
3376,1
3377,3
3378,3
3379,0
3380,2
3381,1
3382,2
3383,3
3384,3
3385,0
3386,0
3387,3
3388,0
3389,2
3390,0
3391,3
3392,1
3393,2
3394,3
3395,2
3396,1
3397,0
3398,0
3399,0
3400,3
3401,2
3402,0
3403,3
3404,1
3405,0
3406,2
3407,2
3408,3
3409,0
3410,3
3411,3
3412,0
3413,3
3414,2
3415,0
3416,2
3417,3
3418,1
3419,2
3420,2
3421,1
3422,1
3423,1
3424,0
3425,2
3426,2
3427,1
3428,3
3429,0
3430,2
3431,3
3432,2
3433,3
3434,1
3435,1
3436,3
3437,1
3438,2
3439,3
3440,0
3441,0
3442,1
3443,1
3444,2
3445,2
3446,0
3447,0
3448,3
3449,1
3450,1
3451,2
3452,3
3453,2
3454,1
3455,1
3456,2
3457,1
3458,1
3459,1
3460,0
3461,3
3462,0
3463,2
3464,0
3465,2
3466,3
3467,0
3468,1
3469,1
3470,2
3471,2
3472,0
3473,2
3474,3
3475,0
3476,0
3477,3
3478,3
3479,2
3480,3
3481,2
3482,1
3483,2
3484,2
3485,2
3486,2
3487,0
3488,2
3489,2
3490,1
3491,3
3492,3
3493,2
3494,1
3495,1
3496,3
3497,3
3498,3
3499,2
3500,2
3501,1
3502,3
3503,1
3504,0
3505,0
3506,3
3507,3
3508,2
3509,0
3510,2
3511,1
3512,1
3513,1
3514,3
3515,0
3516,0
3517,2
3518,2
3519,2
3520,1
3521,0
3522,0
3523,2
3524,0
3525,0
3526,2
3527,3
3528,1
3529,1
3530,1
3531,3
3532,1
3533,1
3534,0
3535,0
3536,3
3537,3
3538,2
3539,3
3540,2
3541,2
3542,2
3543,0
3544,1
3545,1
3546,1
3547,3
3548,2
3549,1
3550,3
3551,3
3552,0
3553,3
3554,3
3555,3
3556,2
3557,3
3558,1
3559,0
3560,3
3561,0
3562,0
3563,1
3564,1
3565,1
3566,2
3567,2
3568,3
3569,0
3570,2
3571,1
3572,3
3573,3
3574,0
3575,3
3576,1
3577,0
3578,0
3579,1
3580,3
3581,1
3582,2
3583,1
3584,2
3585,1
3586,3
3587,3
3588,2
3589,0
3590,1
3591,0
3592,3
3593,1
3594,2
3595,0
3596,3
3597,0
3598,3
3599,2
3600,2
3601,1
3602,2
3603,0
3604,2
3605,1
3606,3
3607,3
3608,1
3609,3
3610,3
3611,3
3612,2
3613,0
3614,3
3615,1
3616,0
3617,1
3618,0
3619,2
3620,2
3621,2
3622,1
3623,2
3624,2
3625,2
3626,2
3627,1
3628,1
3629,1
3630,3
3631,3
3632,0
3633,0
3634,2
3635,2
3636,1
3637,0
3638,1
3639,2
3640,0
3641,2
3642,1
3643,1
3644,3
3645,1
3646,1
3647,3
3648,3
3649,3
3650,2
3651,1
3652,2
3653,0
3654,1
3655,1
3656,2
3657,3
3658,1
3659,2
3660,3
3661,1
3662,3
3663,0
3664,1
3665,2
3666,0
3667,0
3668,0
3669,3
3670,3
3671,0
3672,1
3673,2
3674,2
3675,3
3676,2
3677,1
3678,3
3679,3
3680,3
3681,1
3682,1
3683,0
3684,2
3685,2
3686,1
3687,1
3688,0
3689,3
3690,0
3691,1
3692,2
3693,1
3694,1
3695,0
3696,2
3697,2
3698,3
3699,1
3700,0
3701,2
3702,1
3703,0
3704,3
3705,1
3706,3
3707,3
3708,3
3709,3
3710,3
3711,0
3712,1
3713,0
3714,3
3715,0
3716,3
3717,2
3718,3
3719,0
3720,3
3721,0
3722,1
3723,2
3724,0
3725,2
3726,0
3727,3
3728,0
3729,3
3730,2
3731,3
3732,2
3733,0
3734,0
3735,2
3736,3
3737,0
3738,0
3739,2
3740,0
3741,3
3742,2
3743,2
3744,1
3745,0
3746,1
3747,2
3748,0
3749,0
3750,0
3751,2
3752,1
3753,0
3754,0
3755,2
3756,0
3757,1
3758,3
3759,3
3760,0
3761,0
3762,1
3763,0
3764,3
3765,2
3766,1
3767,3
3768,3
3769,0
3770,0
3771,2
3772,1
3773,3
3774,3
3775,1
3776,1
3777,1
3778,2
3779,2
3780,1
3781,3
3782,3
3783,1
3784,1
3785,3
3786,2
3787,2
3788,3
3789,2
3790,2
3791,1
3792,2
3793,1
3794,1
3795,1
3796,0
3797,1
3798,0
3799,2
3800,1
3801,0
3802,3
3803,1
3804,1
3805,2
3806,0
3807,3
3808,2
3809,3
3810,2
3811,3
3812,2
3813,0
3814,1
3815,1
3816,3
3817,2
3818,0
3819,1
3820,2
3821,1
3822,1
3823,1
3824,2
3825,2
3826,1
3827,3
3828,2
3829,2
3830,1
3831,3
3832,1
3833,0
3834,3
3835,0
3836,3
3837,2
3838,0
3839,3
3840,2
3841,3
3842,2
3843,3
3844,3
3845,3
3846,0
3847,3
3848,0
3849,2
3850,2
3851,3
3852,3
3853,2
3854,3
3855,2
3856,2
3857,2
3858,1
3859,2
3860,1
3861,3
3862,2
3863,1
3864,2
3865,2
3866,1
3867,0
3868,2
3869,2
3870,0
3871,2
3872,3
3873,0
3874,2
3875,0
3876,2
3877,1
3878,0
3879,0
3880,3
3881,3
3882,0
3883,0
3884,1
3885,2
3886,2
3887,1
3888,1
3889,3
3890,1
3891,2
3892,3
3893,2
3894,0
3895,1
3896,0
3897,3
3898,1
3899,2
3900,0
3901,3
3902,2
3903,0
3904,1
3905,1
3906,3
3907,0
3908,1
3909,1
3910,2
3911,1
3912,2
3913,3
3914,1
3915,0
3916,0
3917,2
3918,0
3919,3
3920,1
3921,1
3922,0
3923,1
3924,3
3925,0
3926,3
3927,3
3928,0
3929,1
3930,3
3931,1
3932,0
3933,0
3934,0
3935,2
3936,3
3937,0
3938,2
3939,0
3940,2
3941,3
3942,3
3943,0
3944,2
3945,1
3946,3
3947,0
3948,3
3949,0
3950,0
3951,1
3952,3
3953,2
3954,2
3955,2
3956,0
3957,1
3958,2
3959,3
3960,0
3961,0
3962,0
3963,3
3964,2
3965,0
3966,0
3967,1
3968,2
3969,0
3970,2
3971,1
3972,2
3973,0
3974,1
3975,3
3976,2
3977,2
3978,0
3979,2
3980,2
3981,3
3982,2
3983,1
3984,0
3985,3
3986,0
3987,0
3988,3
3989,3
3990,0
3991,2
3992,0
3993,0
3994,2
3995,2
3996,0
3997,2
3998,0
3999,2
4000,2
4001,2
4002,0
4003,2
4004,3
4005,0
4006,1
4007,1
4008,1
4009,0
4010,0
4011,3
4012,0
4013,3
4014,3
4015,2
4016,3
4017,1
4018,0
4019,2
4020,2
4021,2
4022,1
4023,0
4024,0
4025,3
4026,0
4027,2
4028,3
4029,2
4030,0
4031,2
4032,1
4033,1
4034,1
4035,3
4036,1
4037,3
4038,0
4039,0
4040,3
4041,2
4042,3
4043,0
4044,3
4045,1
4046,2
4047,3
4048,2
4049,3
4050,3
4051,2
4052,0
4053,0
4054,3
4055,2
4056,3
4057,1
4058,0
4059,3
4060,3
4061,2
4062,3
4063,0
4064,2
4065,3
4066,2
4067,2
4068,1
4069,2
4070,0
4071,3
4072,3
4073,1
4074,0
4075,0
4076,1
4077,2
4078,0
4079,3
4080,2
4081,0
4082,2
4083,3
4084,2
4085,3
4086,2
4087,3
4088,0
4089,2
4090,0
4091,3
4092,0
4093,0
4094,2
4095,2
4096,1
4097,1
4098,2
4099,1
4100,1
4101,3
4102,1
4103,2
4104,2
4105,2
4106,0
4107,1
4108,1
4109,2
4110,3
4111,3
4112,0
4113,2
4114,0
4115,2
4116,0
4117,3
4118,3
4119,2
4120,1
4121,2
4122,1
4123,2
4124,3
4125,2
4126,2
4127,1
4128,3
4129,3
4130,1
4131,2
4132,2
4133,0
4134,0
4135,1
4136,1
4137,1
4138,3
4139,3
4140,3
4141,3
4142,1
4143,1
4144,2
4145,3
4146,1
4147,1
4148,0
4149,2
4150,0
4151,3
4152,3
4153,0
4154,1
4155,2
4156,3
4157,2
4158,2
4159,0
4160,0
4161,2
4162,0
4163,2
4164,1
4165,1
4166,1
4167,3
4168,1
4169,2
4170,2
4171,2
4172,1
4173,0
4174,0
4175,3
4176,3
4177,3
4178,1
4179,0
4180,3
4181,2
4182,0
4183,2
4184,3
4185,0
4186,3
4187,0
4188,1
4189,3
4190,0
4191,0
4192,3
4193,2
4194,0
4195,2
4196,1
4197,0
4198,0
4199,0
4200,2
4201,2
4202,0
4203,3
4204,0
4205,0
4206,2
4207,0
4208,0
4209,3
4210,3
4211,2
4212,2
4213,2
4214,3
4215,2
4216,3
4217,0
4218,2
4219,0
4220,3
4221,0
4222,2
4223,0
4224,1
4225,0
4226,3
4227,0
4228,1
4229,1
4230,1
4231,3
4232,0
4233,3
4234,3
4235,0
4236,0
4237,0
4238,1
4239,3
4240,1
4241,1
4242,1
4243,0
4244,0
4245,1
4246,0
4247,1
4248,1
4249,3
4250,2
4251,2
4252,3
4253,0
4254,0
4255,1
4256,1
4257,2
4258,3
4259,0
4260,0
4261,2
4262,0
4263,0
4264,1
4265,1
4266,3
4267,0
4268,1
4269,2
4270,3
4271,2
4272,2
4273,2
4274,3
4275,2
4276,0
4277,0
4278,3
4279,2
4280,3
4281,3
4282,3
4283,2
4284,3
4285,1
4286,3
4287,3
4288,2
4289,1
4290,0
4291,2
4292,1
4293,0
4294,2
4295,3
4296,2
4297,3
4298,1
4299,1
4300,3
4301,2
4302,2
4303,2
4304,1
4305,0
4306,1
4307,1
4308,2
4309,1
4310,3
4311,3
4312,1
4313,3
4314,0
4315,0
4316,0
4317,3
4318,1
4319,2
4320,3
4321,0
4322,2
4323,3
4324,3
4325,2
4326,1
4327,0
4328,3
4329,3
4330,1
4331,3
4332,2
4333,2
4334,3
4335,0
4336,1
4337,2
4338,3
4339,2
4340,3
4341,2
4342,3
4343,0
4344,1
4345,2
4346,0
4347,1
4348,0
4349,0
4350,0
4351,2
4352,2
4353,1
4354,2
4355,1
4356,1
4357,0
4358,0
4359,1
4360,1
4361,2
4362,1
4363,1
4364,0
4365,0
4366,3
4367,2
4368,3
4369,2
4370,3
4371,2
4372,3
4373,1
4374,0
4375,2
4376,2
4377,3
4378,0
4379,2
4380,1
4381,2
4382,0
4383,0
4384,3
4385,2
4386,3
4387,2
4388,1
4389,0
4390,1
4391,3
4392,3
4393,0
4394,3
4395,1
4396,1
4397,2
4398,2
4399,3
4400,1
4401,1
4402,1
4403,3
4404,3
4405,1
4406,0
4407,2
4408,0
4409,0
4410,0
4411,0
4412,1
4413,2
4414,1
4415,0
4416,3
4417,0
4418,2
4419,2
4420,3
4421,0
4422,1
4423,2
4424,3
4425,1
4426,3
4427,1
4428,3
4429,1
4430,2
4431,0
4432,2
4433,1
4434,0
4435,1
4436,1
4437,3
4438,3
4439,1
4440,1
4441,2
4442,1
4443,1
4444,3
4445,1
4446,3
4447,3
4448,1
4449,2
4450,0
4451,1
4452,2
4453,1
4454,0
4455,2
4456,1
4457,2
4458,1
4459,3
4460,3
4461,2
4462,1
4463,2
4464,3
4465,0
4466,0
4467,3
4468,0
4469,3
4470,3
4471,0
4472,0
4473,0
4474,3
4475,3
4476,0
4477,1
4478,2
4479,0
4480,1
4481,3
4482,0
4483,1
4484,1
4485,3
4486,2
4487,2
4488,2
4489,0
4490,3
4491,0
4492,2
4493,2
4494,1
4495,1
4496,1
4497,3
4498,3
4499,0
4500,1
4501,2
4502,3
4503,3
4504,0
4505,2
4506,3
4507,3
4508,1
4509,1
4510,1
4511,2
4512,2
4513,1
4514,0
4515,2
4516,1
4517,2
4518,1
4519,0
4520,3
4521,0
4522,1
4523,0
4524,1
4525,2
4526,1
4527,3
4528,3
4529,3
4530,1
4531,1
4532,0
4533,2
4534,2
4535,2
4536,0
4537,3
4538,0
4539,2
4540,3
4541,0
4542,3
4543,2
4544,1
4545,2
4546,2
4547,1
4548,1
4549,3
4550,1
4551,3
4552,1
4553,2
4554,1
4555,3
4556,2
4557,2
4558,3
4559,0
4560,1
4561,0
4562,1
4563,1
4564,3
4565,2
4566,3
4567,2
4568,1
4569,2
4570,1
4571,2
4572,2
4573,3
4574,2
4575,1
4576,1
4577,3
4578,2
4579,0
4580,2
4581,3
4582,3
4583,2
4584,0
4585,1
4586,1
4587,0
4588,1
4589,0
4590,2
4591,0
4592,3
4593,2
4594,0
4595,3
4596,2
4597,3
4598,1
4599,3
4600,1
4601,0
4602,1
4603,2
4604,0
4605,0
4606,0
4607,1
4608,0
4609,3
4610,0
4611,0
4612,1
4613,3
4614,0
4615,1
4616,0
4617,2
4618,1
4619,0
4620,3
4621,2
4622,0
4623,2
4624,1
4625,1
4626,0
4627,0
4628,1
4629,3
4630,0
4631,2
4632,2
4633,1
4634,0
4635,1
4636,0
4637,1
4638,3
4639,0
4640,3
4641,3
4642,1
4643,2
4644,1
4645,3
4646,2
4647,0
4648,0
4649,3
4650,2
4651,3
4652,0
4653,1
4654,0
4655,1
4656,0
4657,1
4658,3
4659,2
4660,1
4661,3
4662,3
4663,0
4664,3
4665,0
4666,3
4667,0
4668,2
4669,1
4670,3
4671,2
4672,0
4673,1
4674,0
4675,1
4676,0
4677,0
4678,2
4679,0
4680,1
4681,1
4682,2
4683,2
4684,3
4685,3
4686,0
4687,3
4688,2
4689,0
4690,1
4691,1
4692,0
4693,3
4694,1
4695,2
4696,0
4697,3
4698,2
4699,0
4700,3
4701,0
4702,1
4703,3
4704,1
4705,1
4706,0
4707,0
4708,2
4709,3
4710,0
4711,0
4712,1
4713,3
4714,1
4715,1
4716,0
4717,3
4718,1
4719,2
4720,1
4721,0
4722,1
4723,0
4724,0
4725,1
4726,2
4727,3
4728,0
4729,0
4730,2
4731,0
4732,1
4733,1
4734,1
4735,3
4736,3
4737,2
4738,2
4739,2
4740,1
4741,3
4742,2
4743,2
4744,2
4745,2
4746,3
4747,0
4748,2
4749,0
4750,2
4751,2
4752,1
4753,0
4754,1
4755,3
4756,3
4757,2
4758,1
4759,3
4760,0
4761,3
4762,1
4763,2
4764,2
4765,3
4766,0
4767,2
4768,2
4769,1
4770,3
4771,2
4772,1
4773,0
4774,1
4775,3
4776,1
4777,1
4778,3
4779,1
4780,1
4781,2
4782,2
4783,1
4784,0
4785,1
4786,3
4787,3
4788,3
4789,1
4790,3
4791,0
4792,1
4793,0
4794,0
4795,0
4796,0
4797,1
4798,2
4799,3
4800,2
4801,0
4802,2
4803,1
4804,1
4805,2
4806,3
4807,0
4808,2
4809,3
4810,2
4811,0
4812,1
4813,1
4814,1
4815,0
4816,1
4817,1
4818,2
4819,3
4820,2
4821,1
4822,1
4823,0
4824,2
4825,0
4826,2
4827,0
4828,3
4829,3
4830,3
4831,3
4832,0
4833,2
4834,0
4835,0
4836,2
4837,3
4838,0
4839,2
4840,0
4841,3
4842,3
4843,3
4844,0
4845,1
4846,0
4847,2
4848,0
4849,1
4850,3
4851,2
4852,3
4853,1
4854,0
4855,1
4856,0
4857,3
4858,3
4859,2
4860,0
4861,3
4862,3
4863,3
4864,2
4865,0
4866,2
4867,0
4868,1
4869,0
4870,2
4871,0
4872,3
4873,2
4874,1
4875,3
4876,0
4877,3
4878,2
4879,0
4880,0
4881,3
4882,3
4883,2
4884,2
4885,1
4886,1
4887,2
4888,2
4889,1
4890,3
4891,0
4892,3
4893,2
4894,2
4895,1
4896,2
4897,1
4898,0
4899,1
4900,3
4901,2
4902,2
4903,1
4904,0
4905,3
4906,2
4907,0
4908,3
4909,3
4910,3
4911,0
4912,0
4913,2
4914,1
4915,3
4916,1
4917,1
4918,3
4919,3
4920,0
4921,2
4922,1
4923,1
4924,2
4925,0
4926,1
4927,0
4928,3
4929,3
4930,2
4931,0
4932,1
4933,2
4934,2
4935,2
4936,3
4937,2
4938,0
4939,3
4940,1
4941,1
4942,2
4943,1
4944,1
4945,1
4946,0
4947,1
4948,1
4949,3
4950,1
4951,3
4952,1
4953,1
4954,0
4955,3
4956,1
4957,0
4958,3
4959,1
4960,0
4961,0
4962,1
4963,1
4964,0
4965,0
4966,3
4967,0
4968,2
4969,2
4970,0
4971,2
4972,1
4973,2
4974,2
4975,0
4976,2
4977,0
4978,0
4979,3
4980,2
4981,2
4982,3
4983,0
4984,2
4985,1
4986,1
4987,1
4988,1
4989,0
4990,2
4991,3
4992,2
4993,0
4994,0
4995,0
4996,1
4997,3
4998,2
4999,1
5000,0
5001,0
5002,2
5003,1
5004,1
5005,2
5006,2
5007,0
5008,1
5009,3
5010,1
5011,1
5012,3
5013,1
5014,1
5015,3
5016,1
5017,0
5018,2
5019,2
5020,1
5021,2
5022,3
5023,0
5024,0
5025,1
5026,1
5027,1
5028,1
5029,2
5030,0
5031,0
5032,0
5033,2
5034,1
5035,3
5036,1
5037,0
5038,3
5039,1
5040,1
5041,1
5042,0
5043,0
5044,0
5045,3
5046,1
5047,0
5048,3
5049,2
5050,3
5051,1
5052,1
5053,1
5054,2
5055,3
5056,3
5057,3
5058,2
5059,1
5060,2
5061,2
5062,0
5063,2
5064,3
5065,3
5066,3
5067,1
5068,3
5069,1
5070,1
5071,3
5072,1
5073,3
5074,2
5075,0
5076,1
5077,2
5078,1
5079,3
5080,0
5081,2
5082,0
5083,2
5084,2
5085,2
5086,2
5087,2
5088,2
5089,2
5090,2
5091,0
5092,3
5093,3
5094,3
5095,1
5096,0
5097,2
5098,2
5099,2
5100,2
5101,0
5102,0
5103,3
5104,0
5105,3
5106,2
5107,3
5108,3
5109,0
5110,2
5111,1
5112,3
5113,2
5114,2
5115,0
5116,2
5117,3
5118,2
5119,0
5120,1
5121,3
5122,1
5123,3
5124,2
5125,2
5126,3
5127,2
5128,3
5129,2
5130,3
5131,2
5132,2
5133,3
5134,3
5135,2
5136,2
5137,3
5138,2
5139,3
5140,1
5141,0
5142,0
5143,2
5144,1
5145,0
5146,2
5147,2
5148,2
5149,1
5150,3
5151,2
5152,3
5153,1
5154,3
5155,2
5156,2
5157,3
5158,3
5159,2
5160,3
5161,0
5162,2
5163,2
5164,0
5165,0
5166,0
5167,3
5168,1
5169,3
5170,0
5171,3
5172,0
5173,3
5174,3
5175,0
5176,2
5177,2
5178,1
5179,0
5180,0
5181,0
5182,2
5183,3
5184,3
5185,0
5186,0
5187,2
5188,1
5189,2
5190,2
5191,3
5192,2
5193,2
5194,1
5195,2
5196,2
5197,3
5198,3
5199,2
5200,0
5201,1
5202,3
5203,3
5204,0
5205,3
5206,0
5207,1
5208,3
5209,1
5210,0
5211,0
5212,1
5213,2
5214,2
5215,2
5216,0
5217,1
5218,0
5219,1
5220,3
5221,1
5222,2
5223,2
5224,3
5225,3
5226,2
5227,1
5228,2
5229,2
5230,3
5231,3
5232,0
5233,2
5234,0
5235,2
5236,3
5237,2
5238,1
5239,1
5240,1
5241,3
5242,1
5243,1
5244,0
5245,1
5246,2
5247,2
5248,1
5249,0
5250,2
5251,0
5252,2
5253,0
5254,2
5255,1
5256,1
5257,2
5258,3
5259,3
5260,0
5261,0
5262,0
5263,0
5264,1
5265,0
5266,2
5267,3
5268,2
5269,2
5270,3
5271,3
5272,3
5273,2
5274,3
5275,2
5276,2
5277,3
5278,2
5279,0
5280,2
5281,0
5282,0
5283,3
5284,0
5285,0
5286,1
5287,3
5288,1
5289,3
5290,2
5291,2
5292,1
5293,3
5294,3
5295,1
5296,0
5297,2
5298,0
5299,1
5300,3
5301,1
5302,2
5303,3
5304,2
5305,2
5306,3
5307,1
5308,1
5309,0
5310,3
5311,2
5312,3
5313,0
5314,3
5315,1
5316,2
5317,3
5318,0
5319,0
5320,2
5321,0
5322,1
5323,2
5324,2
5325,0
5326,2
5327,0
5328,0
5329,3
5330,3
5331,3
5332,1
5333,0
5334,0
5335,1
5336,2
5337,0
5338,2
5339,2
5340,0
5341,3
5342,3
5343,2
5344,1
5345,2
5346,1
5347,0
5348,3
5349,0
5350,0
5351,1
5352,0
5353,1
5354,3
5355,3
5356,2
5357,0
5358,0
5359,2
5360,2
5361,0
5362,0
5363,0
5364,0
5365,1
5366,0
5367,3
5368,1
5369,0
5370,2
5371,0
5372,2
5373,3
5374,3
5375,1
5376,1
5377,2
5378,3
5379,3
5380,3
5381,0
5382,3
5383,1
5384,1
5385,3
5386,0
5387,1
5388,3
5389,1
5390,2
5391,1
5392,3
5393,3
5394,1
5395,2
5396,3
5397,1
5398,3
5399,3
5400,1
5401,1
5402,2
5403,1
5404,2
5405,3
5406,3
5407,2
5408,1
5409,2
5410,2
5411,3
5412,2
5413,2
5414,3
5415,0
5416,2
5417,3
5418,2
5419,3
5420,3
5421,1
5422,0
5423,3
5424,3
5425,1
5426,2
5427,2
5428,3
5429,3
5430,0
5431,2
5432,1
5433,3
5434,1
5435,3
5436,2
5437,2
5438,2
5439,2
5440,3
5441,1
5442,3
5443,2
5444,1
5445,0
5446,2
5447,0
5448,1
5449,2
5450,0
5451,2
5452,3
5453,0
5454,1
5455,2
5456,1
5457,2
5458,0
5459,2
5460,0
5461,1
5462,2
5463,3
5464,2
5465,2
5466,3
5467,3
5468,0
5469,0
5470,3
5471,1
5472,1
5473,3
5474,2
5475,0
5476,0
5477,3
5478,3
5479,1
5480,2
5481,3
5482,1
5483,1
5484,2
5485,2
5486,1
5487,0
5488,0
5489,2
5490,0
5491,1
5492,1
5493,3
5494,3
5495,3
5496,2
5497,3
5498,1
5499,2
5500,1
5501,0
5502,3
5503,1
5504,2
5505,0
5506,2
5507,2
5508,2
5509,0
5510,1
5511,2
5512,2
5513,1
5514,0
5515,3
5516,1
5517,1
5518,3
5519,3
5520,2
5521,0
5522,2
5523,2
5524,2
5525,3
5526,2
5527,2
5528,0
5529,0
5530,0
5531,1
5532,3
5533,0
5534,2
5535,3
5536,1
5537,3
5538,0
5539,0
5540,0
5541,3
5542,1
5543,0
5544,3
5545,1
5546,0
5547,1
5548,0
5549,1
5550,1
5551,2
5552,1
5553,3
5554,3
5555,0
5556,0
5557,0
5558,1
5559,0
5560,3
5561,0
5562,0
5563,0
5564,2
5565,1
5566,3
5567,3
5568,3
5569,3
5570,0
5571,0
5572,0
5573,2
5574,1
5575,1
5576,0
5577,3
5578,2
5579,0
5580,0
5581,0
5582,3
5583,0
5584,2
5585,2
5586,3
5587,2
5588,0
5589,3
5590,0
5591,2
5592,1
5593,0
5594,3
5595,3
5596,2
5597,0
5598,0
5599,0
5600,1
5601,0
5602,3
5603,0
5604,3
5605,1
5606,0
5607,1
5608,3
5609,2
5610,1
5611,2
5612,1
5613,3
5614,1
5615,0
5616,1
5617,0
5618,2
5619,1
5620,2
5621,3
5622,3
5623,2
5624,2
5625,3
5626,3
5627,1
5628,1
5629,2
5630,1
5631,3
5632,2
5633,2
5634,0
5635,3
5636,0
5637,2
5638,3
5639,1
5640,2
5641,3
5642,2
5643,3
5644,1
5645,1
5646,1
5647,3
5648,0
5649,2
5650,3
5651,2
5652,3
5653,0
5654,2
5655,1
5656,0
5657,2
5658,3
5659,3
5660,3
5661,2
5662,1
5663,2
5664,1
5665,1
5666,0
5667,2
5668,3
5669,2
5670,3
5671,3
5672,2
5673,2
5674,3
5675,3
5676,0
5677,2
5678,2
5679,0
5680,1
5681,2
5682,2
5683,0
5684,1
5685,3
5686,0
5687,3
5688,3
5689,1
5690,0
5691,0
5692,0
5693,3
5694,1
5695,0
5696,0
5697,3
5698,1
5699,1
5700,0
5701,3
5702,2
5703,3
5704,1
5705,0
5706,1
5707,3
5708,1
5709,1
5710,0
5711,3
5712,2
5713,3
5714,3
5715,3
5716,2
5717,2
5718,2
5719,2
5720,3
5721,0
5722,0
5723,2
5724,3
5725,2
5726,3
5727,0
5728,1
5729,0
5730,0
5731,1
5732,1
5733,1
5734,3
5735,1
5736,3
5737,3
5738,1
5739,3
5740,1
5741,0
5742,0
5743,0
5744,3
5745,2
5746,3
5747,1
5748,2
5749,0
5750,3
5751,1
5752,2
5753,2
5754,1
5755,0
5756,3
5757,0
5758,2
5759,0
5760,2
5761,2
5762,0
5763,2
5764,1
5765,3
5766,2
5767,3
5768,0
5769,0
5770,0
5771,0
5772,1
5773,3
5774,2
5775,3
5776,1
5777,2
5778,1
5779,1
5780,1
5781,2
5782,2
5783,2
5784,3
5785,0
5786,2
5787,2
5788,1
5789,2
5790,1
5791,1
5792,3
5793,1
5794,3
